,Year,Displacement (ccm),Power (hp),Torque (Nm),Bore (mm),Stroke (mm),Fuel capacity (lts),Dry weight (kg),Wheelbase (mm),Seat height (mm)
2337,0.420669683007307,-1.1095279702477006,-1.0384570339108303,-1.1411605824381814,-0.5447990023843661,-0.4141575173644742,0.24127013412175452,-0.8243089406450173,-0.6593144347974571,0.012336066241622012
2343,0.2692051142457989,-1.0138516142194445,-0.791996947726616,-1.0235850054357178,-1.3544316492208066,-0.6250933919886367,0.05365086834031698,-0.22466977535606814,-0.61928326294559,0.012336066241622012
2348,0.420669683007307,-1.0138516142194445,-0.841288964963459,-1.0235850054357178,-1.3544316492208066,-0.6250933919886367,-0.3215876632225581,-0.29605539027141925,-0.61928326294559,-0.060389930237000664
2354,0.420669683007307,-0.44883376365887806,0.042175651666109565,-0.5333546335271401,-0.9329790385388238,-1.3434155596276753,-0.13396839744112057,0.10370405325454685,-0.018815685167583293,0.03657806506782957
2355,0.5721342517688152,-0.44883376365887806,0.042175651666109565,-0.5333546335271401,-0.9329790385388238,-1.3434155596276753,-0.13396839744112057,0.10370405325454685,-0.018815685167583293,0.03657806506782957
2356,-0.03372402327721729,-0.44883376365887806,0.042175651666109565,-0.473570441830972,-0.9329790385388238,-1.3434155596276753,-0.13396839744112057,0.10370405325454685,-0.018815685167583293,0.03657806506782957
2362,0.2692051142457989,-1.1095279702477006,-1.0384570339108303,-1.1511246143875429,-0.5447990023843661,-0.4141575173644742,-1.1471124326608835,-0.938525924509579,-0.25900271627878596,0.4729340439395656
2377,-0.4881177295617416,-1.343445360379775,-1.2052915537893756,-1.3205131575266855,-1.653884819968531,-3.9202538117931174,-1.5598748173800459,-1.0812971543402812,-0.9795638096123941,0.03657806506782957
2378,-0.03372402327721729,-1.343445360379775,-1.2830212732782433,-1.3205131575266855,-1.6317031036168477,-0.6250933919886367,-1.5598748173800459,-1.0812971543402812,-0.9795638096123941,0.03657806506782957
2379,0.11774054548429082,-1.343445360379775,-1.2830212732782433,-1.3205131575266855,-1.6317031036168477,-0.6250933919886367,-1.5598748173800459,-1.1669598922387026,-0.9795638096123941,0.03657806506782957
2380,0.2692051142457989,-1.343445360379775,-1.2830212732782433,-1.3205131575266855,-1.6317031036168477,-0.6250933919886367,-1.5598748173800459,-1.1669598922387026,-0.9795638096123941,0.03657806506782957
2381,-0.4881177295617416,-1.2944771466645257,-1.2640628051102267,-1.3045707064077074,-1.3766133655724897,-0.6136914528197629,-1.5598748173800459,-1.0812971543402812,-0.9795638096123941,0.03657806506782957
2384,0.2692051142457989,-1.2944771466645257,-1.2640628051102267,-1.3045707064077074,-1.3433407910449646,-0.6250933919886367,-1.5598748173800459,-1.1669598922387026,-0.9795638096123941,0.03657806506782957
2385,0.8750633892918314,-1.2961722002162075,-1.2640628051102267,-1.3743189300532368,-1.3488862201328857,-0.6250933919886367,-1.5411128908019023,-0.7243690797635257,-0.9795638096123941,0.03657806506782957
2387,0.8750633892918314,-1.108397934546579,-1.171166311086946,-1.1710526782862656,-0.7111618750219908,-0.11200612938932303,-0.9594931668794459,-0.09617566850843619,0.06124665853615094,0.06082006389403713
2388,-0.3366531608002335,0.5512478318333245,0.9332236555628847,0.6224730725987749,0.3424696516829658,-0.38565266944229015,0.24127013412175452,0.10370405325454685,-0.3150463568713999,0.1820300580250749
2389,-0.4881177295617416,0.5512478318333245,1.0469744645709835,0.6224730725987749,0.3424696516829658,-0.38565266944229015,0.05365086834031698,0.10370405325454685,-0.5071959817603621,-0.060389930237000664
2393,0.8750633892918314,-0.8754222408321057,-1.1180826002164996,-0.9917001031977615,-0.5059809987689202,1.210618814200019,-0.6968261947854332,-0.010512930610014886,-0.25900271627878596,-0.060389930237000664
2394,1.0265279580533395,-0.8754222408321057,-1.1180826002164996,-0.9917001031977615,-0.5059809987689202,1.210618814200019,-0.6968261947854332,-0.010512930610014886,-0.25900271627878596,-0.060389930237000664
2395,1.1779925268148475,-0.8754222408321057,-1.1180826002164996,-0.9917001031977615,-0.5059809987689202,1.210618814200019,-0.6968261947854332,-0.05334429955922554,-0.33906505998252023,-0.060389930237000664
2396,0.420669683007307,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.13396839744112057,-0.43882662010212137,-0.25900271627878596,0.10930406154645224
2397,0.5721342517688152,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.4153972961132769,-0.21039265237299792,-0.25900271627878596,-0.0361479314107931
2398,0.7235988205303232,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.4153972961132769,-0.21039265237299792,-0.3150463568713999,-0.0361479314107931
2399,0.7235988205303232,-1.3438220389468154,-1.273542039194235,-1.3703333172734922,-1.5429762382101144,-0.8132253882750515,-0.6030165618947144,-0.5244893580005426,-0.9795638096123941,0.08506206272024469
2400,0.5721342517688152,-1.1099046488147408,-1.0232902593764173,-1.1471390016077982,-0.5447990023843661,-0.43126042611778453,-0.3215876632225581,-0.681537710814315,-0.6593144347974571,0.08506206272024469
2401,0.7235988205303232,-1.1099046488147408,-1.0479362679948387,-1.1511246143875429,-0.5447990023843661,-0.43126042611778453,-0.3215876632225581,-0.681537710814315,-0.6593144347974571,0.08506206272024469
2402,0.8750633892918314,-1.1099046488147408,-1.0479362679948387,-1.1511246143875429,-0.5447990023843661,-0.43126042611778453,-0.3215876632225581,-0.681537710814315,-0.8194391222049257,0.03657806506782957
2403,1.1779925268148475,-1.1099046488147408,-1.0289777998268221,-1.1511246143875429,-0.5447990023843661,-0.43126042611778453,-0.6030165618947144,-0.681537710814315,-0.8194391222049257,0.03657806506782957
2404,0.420669683007307,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.13396839744112057,-0.43882662010212137,-0.25900271627878596,0.10930406154645224
2405,0.8750633892918314,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.4153972961132769,-0.21039265237299792,-0.3150463568713999,-0.0361479314107931
2406,1.0265279580533395,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.4153972961132769,-0.21039265237299792,-0.3150463568713999,-0.0361479314107931
2407,1.1779925268148475,-0.6379264043131476,-0.6099956533136577,-0.6529230169194761,-0.7111618750219908,-0.11200612938932303,-0.565492708738427,0.08942693027147663,-0.17894037257505174,0.08506206272024469
2409,0.8750633892918314,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.13396839744112057,-0.43882662010212137,-0.25900271627878596,0.10930406154645224
2410,1.1779925268148475,-0.6379264043131476,-0.6099956533136577,-0.6529230169194761,-0.7111618750219908,-0.11200612938932303,-0.565492708738427,0.08942693027147663,-0.17894037257505174,0.23051405567749003
2414,0.7235988205303232,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.13396839744112057,-0.43882662010212137,-0.25900271627878596,0.10930406154645224
2416,0.420669683007307,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,-0.13396839744112057,-0.43882662010212137,-0.21096531005654545,0.10930406154645224
2424,0.2692051142457989,-1.2944771466645257,-1.277333732827838,-1.3205131575266855,-1.3488862201328857,-0.6250933919886367,-1.5598748173800459,-1.00991153942493,-0.8194391222049257,0.03657806506782957
2434,0.2692051142457989,-1.4865832158551184,-1.4214180909047636,-1.4859160878860838,-2.4856991831566546,-1.2750039246144338,-1.8225417894740585,-1.5381650897985282,-1.5800313873904008,-0.10887392788941577
2450,-0.4881177295617416,0.5512478318333245,1.0469744645709835,0.6224730725987749,0.3424696516829658,-0.38565266944229015,0.24127013412175452,0.10370405325454685,-0.3150463568713999,-0.060389930237000664
2453,0.2692051142457989,0.5512478318333245,1.4640607642673464,0.8217537115860016,0.3424696516829658,-0.38565266944229015,0.05365086834031698,0.0608726843053362,-0.3150463568713999,0.1820300580250749
2454,0.420669683007307,0.5512478318333245,1.4830192324353628,0.8217537115860016,0.3424696516829658,-0.38565266944229015,0.05365086834031698,0.0608726843053362,-0.3150463568713999,0.1820300580250749
2456,-0.4881177295617416,0.5512478318333245,1.1417668054110661,0.8616098393834469,0.3424696516829658,-0.38565266944229015,0.24127013412175452,-0.1104527914915064,-0.5071959817603621,-0.060389930237000664
2462,0.420669683007307,-1.1095279702477006,-1.0479362679948387,-1.1511246143875429,-0.5447990023843661,-0.4141575173644742,0.24127013412175452,-0.5958749729158938,-0.6593144347974571,0.012336066241622012
2463,0.420669683007307,-1.0138516142194445,-0.791996947726616,-1.0235850054357178,-1.3544316492208066,-0.6250933919886367,0.04802229036687398,-0.24894088442728735,-0.61928326294559,0.012336066241622012
2465,0.8750633892918314,-1.0138516142194445,-0.905747756734715,-1.071412358792652,-1.1547962020556568,-1.4859397992385959,0.05365086834031698,-0.25322402132220856,-0.61928326294559,0.012336066241622012
2468,0.8750633892918314,-0.44958712079295876,-0.2422013708541378,-0.6130668891220308,-0.9329790385388238,-1.3434155596276753,-0.13396839744112057,0.10370405325454685,-0.01080945079720987,0.03657806506782957
2476,-0.4881177295617416,0.11430069406648648,0.7246805057147032,0.1840556668268761,0.3424696516829658,-1.1153767762502027,0.24127013412175452,-0.0247900535930851,-0.3150463568713999,-0.060389930237000664
2478,0.11774054548429082,0.5512478318333245,1.4640607642673464,0.8217537115860016,0.3424696516829658,-0.38565266944229015,0.05365086834031698,0.0608726843053362,-0.3150463568713999,0.1820300580250749
2498,0.8750633892918314,-0.44958712079295876,-0.24030552403733627,-0.6130668891220308,-0.9329790385388238,-1.3434155596276753,-0.13396839744112057,0.27502952905138944,-0.01080945079720987,0.03657806506782957
2501,-0.6395822983232496,0.5512478318333245,1.0469744645709835,0.6224730725987749,0.3424696516829658,-0.38565266944229015,0.24127013412175452,0.10370405325454685,-0.3150463568713999,0.1335460603726598
2502,-0.9425114358462658,0.11430069406648648,0.6867635693786702,0.004703091738372072,0.3424696516829658,-1.1153767762502027,0.24127013412175452,-0.0247900535930851,-0.3150463568713999,-0.060389930237000664
2509,0.420669683007307,-1.3438220389468154,-1.3019797414462597,-1.3783045428329814,-1.5429762382101144,-0.8132253882750515,-1.5973986705363332,-1.2097912611879131,-1.8602495903534706,-0.011905932584585546
2516,-1.5483697108922982,0.11241730123128459,1.1417668054110661,0.4231924336115482,0.3424696516829658,-1.1153767762502027,-1.2596839921297458,-0.22466977535606814,-0.5071959817603621,0.08506206272024469
2542,-0.4881177295617416,0.11430069406648648,0.4971788876985053,0.1840556668268761,0.3424696516829658,-1.1153767762502027,1.1793664630289422,0.20364391413603836,0.2533962834251131,0.23051405567749003
2543,0.7235988205303232,-1.3438220389468154,-1.273542039194235,-1.3703333172734922,-1.5429762382101144,-0.8132253882750515,0.24127013412175452,-0.681537710814315,-0.8194391222049257,0.20627205685128247
2544,0.5721342517688152,-1.1099046488147408,-0.9721023953227726,-1.1471390016077982,-0.5447990023843661,-0.43126042611778453,0.24127013412175452,-0.681537710814315,-0.25900271627878596,0.20627205685128247
2545,0.7235988205303232,-1.1095279702477006,-1.0479362679948387,-1.1471390016077982,-0.5447990023843661,-0.43126042611778453,0.24127013412175452,-0.681537710814315,-0.8194391222049257,0.20627205685128247
2548,0.420669683007307,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.13225829922068727,0.421527205202955,0.10930406154645224
2549,0.5721342517688152,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.03657806506782957
2550,0.7235988205303232,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.03657806506782957
2551,0.8750633892918314,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.03657806506782957
2552,1.0265279580533395,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.03657806506782957
2553,1.1779925268148475,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.03657806506782957
2554,0.5721342517688152,-0.6379264043131476,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.23051405567749003
2555,0.8750633892918314,-0.6371730471790669,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.1813401740917523,0.32748205098232025
2556,1.0265279580533395,-0.6371730471790669,-0.6099956533136577,-0.6529230169194761,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.23051405567749003
2557,1.1779925268148475,-0.6371730471790669,-0.6099956533136577,-0.6529230169194761,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.23051405567749003
2558,0.7235988205303232,-0.6371730471790669,-0.6099956533136577,-0.6728510808181988,-0.7111618750219908,-0.11200612938932303,0.8041279314660672,0.17508966816989793,0.34146486149922073,0.23051405567749003
2569,-0.03372402327721729,-1.292593753829324,-1.311458975530268,-1.360369285324131,-1.3433407910449646,-0.6250933919886367,-0.7531119745198646,-1.1241285232894918,-0.6593144347974571,0.12384926084217678
2574,-0.03372402327721729,-1.3441987175138557,-1.332313290515086,-1.3862757683924702,-1.6317031036168477,-0.6250933919886367,-1.7850179363177707,-1.2240683841709834,-1.1396884970198626,0.12384926084217678
2579,0.2692051142457989,-0.9893675073618199,-1.1142909065828963,-1.0973188418609916,-0.21207325710911665,-0.18041776440256502,-0.4153972961132769,-0.43882662010212137,0.5015895489066892,0.06082006389403713
2989,-0.1851885920387254,0.677435151791851,1.5588531051074288,1.040962414471951,1.340646887508714,-0.049295463960517545,0.4288893999031921,-0.3388867592206299,-0.37909623183438734,0.03657806506782957
2990,0.11774054548429082,0.4514280115676244,0.2886357378503239,0.4231924336115482,0.8970125604750482,0.15593944107920757,-0.3215876632225581,-0.3674410051867703,0.6216830644622906,0.4729340439395656
2994,-0.1851885920387254,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,-0.4153972961132769,-0.46738086606826185,-0.13890920072318463,0.1335460603726598
2995,0.2692051142457989,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,-0.3215876632225581,-0.46738086606826185,-0.13890920072318463,0.08506206272024469
2996,0.420669683007307,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,-0.3215876632225581,-0.46738086606826185,-0.13890920072318463,0.08506206272024469
2998,-0.03372402327721729,0.677435151791851,1.5588531051074288,1.040962414471951,1.340646887508714,-0.049295463960517545,0.4288893999031921,-0.3674410051867703,-0.37909623183438734,0.03657806506782957
3009,-0.1851885920387254,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,0.05365086834031698,-0.45310374308519163,-0.41912740368625445,0.08506206272024469
3010,-0.03372402327721729,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,0.05365086834031698,-0.45310374308519163,-0.41912740368625445,0.08506206272024469
3015,0.420669683007307,0.4514280115676244,0.3455111423543734,0.5228327531051615,0.8970125604750482,0.15593944107920757,0.05365086834031698,-0.45310374308519163,-0.41912740368625445,0.08506206272024469
